term	valence	score	raw-score
vastly	positive	0.155	5.62
virtuous	positive	0.155	5.62
waffle	positive	0.155	5.62
wherein	positive	0.155	5.62
wield	positive	0.155	5.62
worldly	positive	0.155	5.62
yesterday	positive	0.155	5.62
absorb	positive	0.1575	5.63
adjust	positive	0.1575	5.63
afar	positive	0.1575	5.63
agree	positive	0.1575	5.63
ajar	positive	0.1575	5.63
along	positive	0.1575	5.63
antimony	positive	0.1575	5.63
arc	positive	0.1575	5.63
asking	positive	0.1575	5.63
audit	positive	0.1575	5.63
bland	positive	0.1575	5.63
breeding	positive	0.1575	5.63
brisk	positive	0.1575	5.63
buff	positive	0.1575	5.63
cairn	positive	0.1575	5.63
charged	positive	0.1575	5.63
civilize	positive	0.1575	5.63
commuter	positive	0.1575	5.63
consolidate	positive	0.1575	5.63
correspondence	positive	0.1575	5.63
count	positive	0.1575	5.63
coverall	positive	0.1575	5.63
covered	positive	0.1575	5.63
crystal	positive	0.1575	5.63
cylindrical	positive	0.1575	5.63
depth	positive	0.1575	5.63
dinky	positive	0.1575	5.63
distant	positive	0.1575	5.63
dizzying	positive	0.1575	5.63
equality	positive	0.1575	5.63
extend	positive	0.1575	5.63
fictitious	positive	0.1575	5.63
forefather	positive	0.1575	5.63
governorship	positive	0.1575	5.63
half-mile	positive	0.1575	5.63
haunting	positive	0.1575	5.63
helicopter	positive	0.1575	5.63
hood	positive	0.1575	5.63
hour	positive	0.1575	5.63
it	positive	0.1575	5.63
kernel	positive	0.1575	5.63
loving	positive	0.1575	5.63
loyalty	positive	0.1575	5.63
margin	positive	0.1575	5.63
marital	positive	0.1575	5.63
mercantile	positive	0.1575	5.63
monopoly	positive	0.1575	5.63
moral	positive	0.1575	5.63
neckline	positive	0.1575	5.63
obediently	positive	0.1575	5.63
orthographic	positive	0.1575	5.63
outline	positive	0.1575	5.63
permafrost	positive	0.1575	5.63
personality	positive	0.1575	5.63
polarity	positive	0.1575	5.63
potion	positive	0.1575	5.63
pottery	positive	0.1575	5.63
procedure	positive	0.1575	5.63
proportionately	positive	0.1575	5.63
reaffirm	positive	0.1575	5.63
salivate	positive	0.1575	5.63
scrub	positive	0.1575	5.63
sequentially	positive	0.1575	5.63
sitting-room	positive	0.1575	5.63
sprightly	positive	0.1575	5.63
stem	positive	0.1575	5.63
strait	positive	0.1575	5.63
summit	positive	0.1575	5.63
tense	positive	0.1575	5.63
tern	positive	0.1575	5.63
test	positive	0.1575	5.63
trait	positive	0.1575	5.63
trucking	positive	0.1575	5.63
turbidity	positive	0.1575	5.63
umbrella	positive	0.1575	5.63
unopened	positive	0.1575	5.63
verbal	positive	0.1575	5.63
villager	positive	0.1575	5.63
wakefulness	positive	0.1575	5.63
waterfall	positive	0.1575	5.63
wigwam	positive	0.1575	5.63
wreak-iron	positive	0.1575	5.63
yew	positive	0.1575	5.63
you	positive	0.1575	5.63
absent-mindedly	positive	0.16	5.64
acoustic	positive	0.16	5.64
anion	positive	0.16	5.64
balance	positive	0.16	5.64
begin	positive	0.16	5.64
binding	positive	0.16	5.64
blink	positive	0.16	5.64
caliph	positive	0.16	5.64
chivalry	positive	0.16	5.64
chug	positive	0.16	5.64
cl	positive	0.16	5.64
coating	positive	0.16	5.64
contractor	positive	0.16	5.64
coolness	positive	0.16	5.64
copier	positive	0.16	5.64
cupboard	positive	0.16	5.64
decimal	positive	0.16	5.64
depose	positive	0.16	5.64
discord	positive	0.16	5.64
dispersion	positive	0.16	5.64
everything	positive	0.16	5.64
fit	positive	0.16	5.64
flatboat	positive	0.16	5.64
fleck	positive	0.16	5.64
fluff	positive	0.16	5.64
franc	positive	0.16	5.64
frolic	positive	0.16	5.64
galley	positive	0.16	5.64
general-purpose	positive	0.16	5.64
gradation	positive	0.16	5.64
gradual	positive	0.16	5.64
grid	positive	0.16	5.64
heat	positive	0.16	5.64
helper	positive	0.16	5.64
heron	positive	0.16	5.64
icicle	positive	0.16	5.64
impact	positive	0.16	5.64
intersect	positive	0.16	5.64
ion	positive	0.16	5.64
latex	positive	0.16	5.64
lens	positive	0.16	5.64
lithographic	positive	0.16	5.64
little	positive	0.16	5.64
mainstream	positive	0.16	5.64
mammy	positive	0.16	5.64
mechanization	positive	0.16	5.64
meetinghouse	positive	0.16	5.64
miner	positive	0.16	5.64
modernization	positive	0.16	5.64
modify	positive	0.16	5.64
nave	positive	0.16	5.64
network	positive	0.16	5.64
northeast	positive	0.16	5.64
onlooker	positive	0.16	5.64
optimum	positive	0.16	5.64
persuade	positive	0.16	5.64
pica	positive	0.16	5.64
plough	positive	0.16	5.64
polyester	positive	0.16	5.64
pony	positive	0.16	5.64
predisposition	positive	0.16	5.64
prickly	positive	0.16	5.64
psychosexual	positive	0.16	5.64
pyjama	positive	0.16	5.64
resting	positive	0.16	5.64
schoolboy	positive	0.16	5.64
shelter	positive	0.16	5.64
shrug	positive	0.16	5.64
signify	positive	0.16	5.64
sixpence	positive	0.16	5.64
slicker	positive	0.16	5.64
slog	positive	0.16	5.64
softly	positive	0.16	5.64
span	positive	0.16	5.64
spin	positive	0.16	5.64
sun-dried	positive	0.16	5.64
take	positive	0.16	5.64
thistle	positive	0.16	5.64
tidal	positive	0.16	5.64
totally	positive	0.16	5.64
transfer	positive	0.16	5.64
typewrite	positive	0.16	5.64
undeniable	positive	0.16	5.64
undulate	positive	0.16	5.64
universally	positive	0.16	5.64
whim	positive	0.16	5.64
whoosh	positive	0.16	5.64
yard	positive	0.16	5.64
abortion	positive	0.1625	5.65
admirable	positive	0.1625	5.65
baa	positive	0.1625	5.65
bag	positive	0.1625	5.65
befit	positive	0.1625	5.65
being	positive	0.1625	5.65
bibliography	positive	0.1625	5.65
bow	positive	0.1625	5.65
cation	positive	0.1625	5.65
chafe	positive	0.1625	5.65
chromosomal	positive	0.1625	5.65
colonial	positive	0.1625	5.65
compute	positive	0.1625	5.65
concave	positive	0.1625	5.65
confine	positive	0.1625	5.65
contraception	positive	0.1625	5.65
contradict	positive	0.1625	5.65
correctly	positive	0.1625	5.65
covenant	positive	0.1625	5.65
current	positive	0.1625	5.65
differentiation	positive	0.1625	5.65
dimension	positive	0.1625	5.65
disagreement	positive	0.1625	5.65
distract	positive	0.1625	5.65
dock	positive	0.1625	5.65
dramatically	positive	0.1625	5.65
duck	positive	0.1625	5.65
durability	positive	0.1625	5.65
elm	positive	0.1625	5.65
even	positive	0.1625	5.65
eventual	positive	0.1625	5.65
expense	positive	0.1625	5.65
finch	positive	0.1625	5.65
glad	positive	0.1625	5.65
gossip	positive	0.1625	5.65
harlequin	positive	0.1625	5.65
heartbroken	positive	0.1625	5.65
hickory	positive	0.1625	5.65
horseman	positive	0.1625	5.65
hydration	positive	0.1625	5.65
id	positive	0.1625	5.65
immortality	positive	0.1625	5.65
industrialized	positive	0.1625	5.65
inquire	positive	0.1625	5.65
intended	positive	0.1625	5.65
interface	positive	0.1625	5.65
lawless	positive	0.1625	5.65
lever	positive	0.1625	5.65
loose-fit	positive	0.1625	5.65
motorboat	positive	0.1625	5.65
one-third	positive	0.1625	5.65
orgasm	positive	0.1625	5.65
packer	positive	0.1625	5.65
panel	positive	0.1625	5.65
peek	positive	0.1625	5.65
perceptible	positive	0.1625	5.65
pregnancy	positive	0.1625	5.65
proliferate	positive	0.1625	5.65
raffle	positive	0.1625	5.65
reasonably	positive	0.1625	5.65
regretfully	positive	0.1625	5.65
relaxing	positive	0.1625	5.65
religion	positive	0.1625	5.65
roman	positive	0.1625	5.65
scan	positive	0.1625	5.65
schoolwork	positive	0.1625	5.65
seat	positive	0.1625	5.65
seawater	positive	0.1625	5.65
shirt	positive	0.1625	5.65
shoe	positive	0.1625	5.65
sniff	positive	0.1625	5.65
sounder	positive	0.1625	5.65
spiral	positive	0.1625	5.65
storage	positive	0.1625	5.65
structured	positive	0.1625	5.65
subordinate	positive	0.1625	5.65
subsistence	positive	0.1625	5.65
syntax	positive	0.1625	5.65
teaspoon	positive	0.1625	5.65
theorize	positive	0.1625	5.65
tourism	positive	0.1625	5.65
twenty	positive	0.1625	5.65
uneventful	positive	0.1625	5.65
western	positive	0.1625	5.65
whoop	positive	0.1625	5.65
whose	positive	0.1625	5.65
adequate	positive	0.165	5.66
all-important	positive	0.165	5.66
alter	positive	0.165	5.66
angiosperm	positive	0.165	5.66
annual	positive	0.165	5.66
appoint	positive	0.165	5.66
awning	positive	0.165	5.66
between	positive	0.165	5.66
burp	positive	0.165	5.66
calculate	positive	0.165	5.66
calculator	positive	0.165	5.66
cassava	positive	0.165	5.66
celluloid	positive	0.165	5.66
cooker	positive	0.165	5.66
cornstalk	positive	0.165	5.66
creaky	positive	0.165	5.66
credit	positive	0.165	5.66
crowded	positive	0.165	5.66
definition	positive	0.165	5.66
developmental	positive	0.165	5.66
ductile	positive	0.165	5.66
elector	positive	0.165	5.66
exorbitant	positive	0.165	5.66
expectation	positive	0.165	5.66
fetus	positive	0.165	5.66
finely	positive	0.165	5.66
flawless	positive	0.165	5.66
flip	positive	0.165	5.66
free-form	positive	0.165	5.66
frequently	positive	0.165	5.66
fringe	positive	0.165	5.66
functionalist	positive	0.165	5.66
gal	positive	0.165	5.66
geological	positive	0.165	5.66
go-kart	positive	0.165	5.66
graphite	positive	0.165	5.66
grey	positive	0.165	5.66
gull	positive	0.165	5.66
gymnosperm	positive	0.165	5.66
impedance	positive	0.165	5.66
indefinite	positive	0.165	5.66
indignant	positive	0.165	5.66
integration	positive	0.165	5.66
interrupted	positive	0.165	5.66
lamp	positive	0.165	5.66
lapel	positive	0.165	5.66
lemon	positive	0.165	5.66
lily	positive	0.165	5.66
loaf	positive	0.165	5.66
loose-leaf	positive	0.165	5.66
madame	positive	0.165	5.66
mate	positive	0.165	5.66
materially	positive	0.165	5.66
miracle	positive	0.165	5.66
mirth	positive	0.165	5.66
molasses	positive	0.165	5.66
mushy	positive	0.165	5.66
nylon	positive	0.165	5.66
outer	positive	0.165	5.66
pantry	positive	0.165	5.66
pinkish	positive	0.165	5.66
plop	positive	0.165	5.66
prelude	positive	0.165	5.66
printing	positive	0.165	5.66
processing	positive	0.165	5.66
progressively	positive	0.165	5.66
recreational	positive	0.165	5.66
regulation	positive	0.165	5.66
reveal	positive	0.165	5.66
revise	positive	0.165	5.66
rigid	positive	0.165	5.66
scatter	positive	0.165	5.66
sector	positive	0.165	5.66
settler	positive	0.165	5.66
sheen	positive	0.165	5.66
six-month	positive	0.165	5.66
snow-capped	positive	0.165	5.66
sojourn	positive	0.165	5.66
speedway	positive	0.165	5.66
superego	positive	0.165	5.66
sure	positive	0.165	5.66
triode	positive	0.165	5.66
trite	positive	0.165	5.66
uncharged	positive	0.165	5.66
unconditional	positive	0.165	5.66
underline	positive	0.165	5.66
unparalleled	positive	0.165	5.66
voltage	positive	0.165	5.66
walking	positive	0.165	5.66
what	positive	0.165	5.66
wiggle	positive	0.165	5.66
woody	positive	0.165	5.66
adolescence	positive	0.1675	5.67
advise	positive	0.1675	5.67
ambiguous	positive	0.1675	5.67
ancestor	positive	0.1675	5.67
another	positive	0.1675	5.67
apiece	positive	0.1675	5.67
armful	positive	0.1675	5.67
backwoods	positive	0.1675	5.67
ballot	positive	0.1675	5.67
billiard	positive	0.1675	5.67
boss	positive	0.1675	5.67
canning	positive	0.1675	5.67
capacitor	positive	0.1675	5.67
cervix	positive	0.1675	5.67
conflicting	positive	0.1675	5.67
conveyor	positive	0.1675	5.67
coop	positive	0.1675	5.67
corn	positive	0.1675	5.67
crest	positive	0.1675	5.67
dead-end	positive	0.1675	5.67
degrading	positive	0.1675	5.67
deserving	positive	0.1675	5.67
domination	positive	0.1675	5.67
drawing	positive	0.1675	5.67
dreamily	positive	0.1675	5.67
economist	positive	0.1675	5.67
father-in-law	positive	0.1675	5.67
find	positive	0.1675	5.67
furry	positive	0.1675	5.67
gray-hair	positive	0.1675	5.67
helium	positive	0.1675	5.67
humanitarian	positive	0.1675	5.67
impressively	positive	0.1675	5.67
intermix	positive	0.1675	5.67
isometric	positive	0.1675	5.67
joke	positive	0.1675	5.67
landlocked	positive	0.1675	5.67
leadership	positive	0.1675	5.67
leapfrog	positive	0.1675	5.67
legitimacy	positive	0.1675	5.67
lightness	positive	0.1675	5.67
mattress	positive	0.1675	5.67
memoir	positive	0.1675	5.67
mention	positive	0.1675	5.67
neatly	positive	0.1675	5.67
one-tenth	positive	0.1675	5.67
payment	positive	0.1675	5.67
phrasing	positive	0.1675	5.67
principally	positive	0.1675	5.67
printed	positive	0.1675	5.67
pug	positive	0.1675	5.67
purposefully	positive	0.1675	5.67
quotation	positive	0.1675	5.67
rabble	positive	0.1675	5.67
ramble	positive	0.1675	5.67
remind	positive	0.1675	5.67
respondent	positive	0.1675	5.67
reunion	positive	0.1675	5.67
reunite	positive	0.1675	5.67
rider	positive	0.1675	5.67
rout	positive	0.1675	5.67
settlement	positive	0.1675	5.67
sly	positive	0.1675	5.67
state	positive	0.1675	5.67
subordination	positive	0.1675	5.67
trade-off	positive	0.1675	5.67
trot	positive	0.1675	5.67
tuna	positive	0.1675	5.67
upside-down	positive	0.1675	5.67
valley	positive	0.1675	5.67
voter	positive	0.1675	5.67
workday	positive	0.1675	5.67
absolute	positive	0.17	5.68
aerial	positive	0.17	5.68
aquanaut	positive	0.17	5.68
assorted	positive	0.17	5.68
bearded	positive	0.17	5.68
bookshelve	positive	0.17	5.68
broil	positive	0.17	5.68
campaigning	positive	0.17	5.68
carp	positive	0.17	5.68
cartel	positive	0.17	5.68
cereal	positive	0.17	5.68
chair	positive	0.17	5.68
chaplain	positive	0.17	5.68
clapboard	positive	0.17	5.68
clever	positive	0.17	5.68
clutter	positive	0.17	5.68
cognition	positive	0.17	5.68
conjunctive	positive	0.17	5.68
cultivar	positive	0.17	5.68
dapple	positive	0.17	5.68
dawdle	positive	0.17	5.68
default	positive	0.17	5.68
depreciation	positive	0.17	5.68
dewy	positive	0.17	5.68
dotted	positive	0.17	5.68
downstream	positive	0.17	5.68
draft	positive	0.17	5.68
driftwood	positive	0.17	5.68
east	positive	0.17	5.68
endosperm	positive	0.17	5.68
exploit	positive	0.17	5.68
fizz	positive	0.17	5.68
foretell	positive	0.17	5.68
foxy	positive	0.17	5.68
fussy	positive	0.17	5.68
genial	positive	0.17	5.68
growth	positive	0.17	5.68
halve	positive	0.17	5.68
handwriting	positive	0.17	5.68
hi-fi	positive	0.17	5.68
hillside	positive	0.17	5.68
hovercraft	positive	0.17	5.68
humpty	positive	0.17	5.68
impulsive	positive	0.17	5.68
inductor	positive	0.17	5.68
intermarriage	positive	0.17	5.68
involve	positive	0.17	5.68
judicious	positive	0.17	5.68
knack	positive	0.17	5.68
left-handed	positive	0.17	5.68
leisure-time	positive	0.17	5.68
length	positive	0.17	5.68
linguistic	positive	0.17	5.68
llama	positive	0.17	5.68
mine	positive	0.17	5.68
mink	positive	0.17	5.68
monthly	positive	0.17	5.68
mores	positive	0.17	5.68
mutually	positive	0.17	5.68
mystery	positive	0.17	5.68
oak	positive	0.17	5.68
orator	positive	0.17	5.68
oscillate	positive	0.17	5.68
out-of-town	positive	0.17	5.68
overt	positive	0.17	5.68
pant	positive	0.17	5.68
parallel	positive	0.17	5.68
patronize	positive	0.17	5.68
peculiarity	positive	0.17	5.68
pedale	positive	0.17	5.68
pool	positive	0.17	5.68
postpone	positive	0.17	5.68
practicality	positive	0.17	5.68
practise	positive	0.17	5.68
preamble	positive	0.17	5.68
pride	positive	0.17	5.68
processor	positive	0.17	5.68
readjust	positive	0.17	5.68
referendum	positive	0.17	5.68
refund	positive	0.17	5.68
relentless	positive	0.17	5.68
reliance	positive	0.17	5.68
render	positive	0.17	5.68
residential	positive	0.17	5.68
return	positive	0.17	5.68
rosette	positive	0.17	5.68
sampan	positive	0.17	5.68
single-parent	positive	0.17	5.68
sip	positive	0.17	5.68
snowman	positive	0.17	5.68
socialism	positive	0.17	5.68
speaker	positive	0.17	5.68
speech	positive	0.17	5.68
spinner	positive	0.17	5.68
squash	positive	0.17	5.68
steward	positive	0.17	5.68
stir	positive	0.17	5.68
stratification	positive	0.17	5.68
strong	positive	0.17	5.68
subtract	positive	0.17	5.68
suckle	positive	0.17	5.68
superficially	positive	0.17	5.68
surf	positive	0.17	5.68
surface	positive	0.17	5.68
three-day	positive	0.17	5.68
tirelessly	positive	0.17	5.68
wage	positive	0.17	5.68
wastebasket	positive	0.17	5.68
watt	positive	0.17	5.68
weft	positive	0.17	5.68
woodpecker	positive	0.17	5.68
workbook	positive	0.17	5.68
year-to-date	positive	0.17	5.68
above-average	positive	0.1725	5.69
alloy	positive	0.1725	5.69
axle	positive	0.1725	5.69
basket	positive	0.1725	5.69
bedroom	positive	0.1725	5.69
biweekly	positive	0.1725	5.69
boon	positive	0.1725	5.69
breakwater	positive	0.1725	5.69
bulrush	positive	0.1725	5.69
buttress	positive	0.1725	5.69
cannibal	positive	0.1725	5.69
causeway	positive	0.1725	5.69
chinook	positive	0.1725	5.69
classification	positive	0.1725	5.69
coloring	positive	0.1725	5.69
compensate	positive	0.1725	5.69
confidently	positive	0.1725	5.69
consensus	positive	0.1725	5.69
contrived	positive	0.1725	5.69
coral	positive	0.1725	5.69
curvature	positive	0.1725	5.69
decision-maker	positive	0.1725	5.69
determination	positive	0.1725	5.69
distinctiveness	positive	0.1725	5.69
droop	positive	0.1725	5.69
dub	positive	0.1725	5.69
emitter	positive	0.1725	5.69
ensure	positive	0.1725	5.69
estuary	positive	0.1725	5.69
ethical	positive	0.1725	5.69
expectantly	positive	0.1725	5.69
experimental	positive	0.1725	5.69
ferret	positive	0.1725	5.69
fertilize	positive	0.1725	5.69
frank	positive	0.1725	5.69
gentleman	positive	0.1725	5.69
glance	positive	0.1725	5.69
grass	positive	0.1725	5.69
headroom	positive	0.1725	5.69
hierarchical	positive	0.1725	5.69
hilly	positive	0.1725	5.69
housing	positive	0.1725	5.69
humbug	positive	0.1725	5.69
impatience	positive	0.1725	5.69
imperfect	positive	0.1725	5.69
imperial	positive	0.1725	5.69
in-between	positive	0.1725	5.69
inductance	positive	0.1725	5.69
initiative	positive	0.1725	5.69
intercourse	positive	0.1725	5.69
itself	positive	0.1725	5.69
jam	positive	0.1725	5.69
jerky	positive	0.1725	5.69
lead	positive	0.1725	5.69
locate	positive	0.1725	5.69
mahogany	positive	0.1725	5.69
marmalade	positive	0.1725	5.69
national	positive	0.1725	5.69
negative	positive	0.1725	5.69
nestle	positive	0.1725	5.69
omniscient	positive	0.1725	5.69
passing	positive	0.1725	5.69
peephole	positive	0.1725	5.69
persimmon	positive	0.1725	5.69
privation	positive	0.1725	5.69
property	positive	0.1725	5.69
prospector	positive	0.1725	5.69
randomly	positive	0.1725	5.69
reddish-brown	positive	0.1725	5.69
relation	positive	0.1725	5.69
relatively	positive	0.1725	5.69
respectable	positive	0.1725	5.69
retrieve	positive	0.1725	5.69
rhythmically	positive	0.1725	5.69
running	positive	0.1725	5.69
sagacity	positive	0.1725	5.69
section	positive	0.1725	5.69
self-correct	positive	0.1725	5.69
signature	positive	0.1725	5.69
six-year-old	positive	0.1725	5.69
spoon	positive	0.1725	5.69
staple	positive	0.1725	5.69
stat	positive	0.1725	5.69
suburban	positive	0.1725	5.69
takeoff	positive	0.1725	5.69
taxi	positive	0.1725	5.69
triangulation	positive	0.1725	5.69
unabridged	positive	0.1725	5.69
unanswered	positive	0.1725	5.69
veal	positive	0.1725	5.69
whilst	positive	0.1725	5.69
whistle	positive	0.1725	5.69
woodman	positive	0.1725	5.69
wrinkle	positive	0.1725	5.69
adopt	positive	0.175	5.7
alternate	positive	0.175	5.7
angstrom	positive	0.175	5.7
antithesis	positive	0.175	5.7
apparent	positive	0.175	5.7
attentively	positive	0.175	5.7
awe	positive	0.175	5.7
banister	positive	0.175	5.7
bemoan	positive	0.175	5.7
bird	positive	0.175	5.7
blare	positive	0.175	5.7
bookkeeping	positive	0.175	5.7
bubble	positive	0.175	5.7
carnation	positive	0.175	5.7
catcher	positive	0.175	5.7
cathode-ray	positive	0.175	5.7
chamberlain	positive	0.175	5.7
coat	positive	0.175	5.7
cold	positive	0.175	5.7
commentary	positive	0.175	5.7
contemplate	positive	0.175	5.7
crooked	positive	0.175	5.7
cup	positive	0.175	5.7
currently	positive	0.175	5.7
dark-hair	positive	0.175	5.7
dropout	positive	0.175	5.7
embrace	positive	0.175	5.7
equator	positive	0.175	5.7
facial	positive	0.175	5.7
figurine	positive	0.175	5.7
filmmaker	positive	0.175	5.7
foothill	positive	0.175	5.7
